"","DATE","SEGMENTID","SPEED","GameType"
"400541","2014-12-04","506",28.7157412208315,"Bears"
"401381","2014-12-04","508",27.1534365163836,"Bears"
"402221","2014-12-04","509",24.9859231492553,"Bears"
"403061","2014-12-04","510",24.8533831448279,"Bears"
"403901","2014-12-04","511",25.4225835411036,"Bears"
"404741","2014-12-04","512",25.9684991628209,"Bears"
"405581","2014-12-04","513",23.3088784757344,"Bears"
"406421","2014-12-04","514",25.8050866220934,"Bears"
"407261","2014-12-04","515",26.5066590382668,"Bears"
"408101","2014-12-04","516",21.8519648954931,"Bears"
"408941","2014-12-04","517",26.4766044757005,"Bears"
"409781","2014-12-04","518",17.1557743612971,"Bears"
"410621","2014-12-04","519",26.0853576477813,"Bears"
"411461","2014-12-04","520",21.747710410829,"Bears"
"412301","2014-12-04","521",30.6000966975161,"Bears"
"413141","2014-12-04","525",24.6864918184612,"Bears"
"413981","2014-12-04","526",30.8479857648447,"Bears"
"414741","2014-12-04","527",31.8885397740738,"Bears"
"415461","2014-12-04","528",31.3781839800013,"Bears"
"416251","2014-12-04","529",23.433649717556,"Bears"
"417091","2014-12-04","530",29.5957647126527,"Bears"
"417931","2014-12-04","531",29.7274010642523,"Bears"
"418771","2014-12-04","532",23.3016932135582,"Bears"
"419611","2014-12-04","533",22.5837364553341,"Bears"
"420451","2014-12-04","534",20.599218457521,"Bears"
"421291","2014-12-04","535",20.4784642223236,"Bears"
"422131","2014-12-04","536",18.2681516586949,"Bears"
"422971","2014-12-04","537",18.9007060703151,"Bears"
"423811","2014-12-04","538",17.9010880477401,"Bears"
"424651","2014-12-04","539",17.2914897288291,"Bears"
"425491","2014-12-04","540",22.4769805601318,"Bears"
"426331","2014-12-04","541",21.8612456725644,"Bears"
"427171","2014-12-04","542",25.6481028624615,"Bears"
"428011","2014-12-04","543",16.9980700712178,"Bears"
"428851","2014-12-04","544",22.3936978284672,"Bears"
"429691","2014-12-04","545",18.5184639110913,"Bears"
"430531","2014-12-04","546",27.041375907694,"Bears"
"431371","2014-12-04","547",24.0706295599284,"Bears"
"432211","2014-12-04","548",20.8065360895275,"Bears"
"433051","2014-12-04","549",21.4147733529981,"Bears"
"433891","2014-12-04","550",21.1723610100045,"Bears"
"434731","2014-12-04","551",16.3638729856498,"Bears"
"435571","2014-12-04","552",19.0416026472582,"Bears"
"436411","2014-12-04","553",18.1335303654547,"Bears"
"437251","2014-12-04","554",19.7627022270874,"Bears"
"438091","2014-12-04","555",21.2405227141635,"Bears"
"438931","2014-12-04","556",21.5776837445282,"Bears"
"439771","2014-12-04","557",24.1296477064957,"Bears"
"440611","2014-12-04","558",21.2613455755196,"Bears"
"441451","2014-12-04","559",18.9511379751387,"Bears"
"442291","2014-12-04","560",14.0288571082389,"Bears"
"443131","2014-12-04","563",24.5374372732612,"Bears"
"443971","2014-12-04","564",26.2630988417949,"Bears"
"444811","2014-12-04","565",25.8854825503319,"Bears"
"445651","2014-12-04","566",30.2186121292462,"Bears"
"446491","2014-12-04","567",36.1582477040288,"Bears"
"447331","2014-12-04","568",25.8493211506687,"Bears"
"448171","2014-12-04","569",27.0741918660711,"Bears"
"449011","2014-12-04","570",21.6084833923347,"Bears"
"449851","2014-12-04","571",24.8945245290586,"Bears"
"450691","2014-12-04","572",21.9943572527342,"Bears"
"451531","2014-12-04","573",19.1094860539678,"Bears"
"452371","2014-12-04","574",20.2916337512921,"Bears"
"453211","2014-12-04","575",20.9466473977289,"Bears"
"454051","2014-12-04","576",20.3683842279943,"Bears"
"454891","2014-12-04","577",22.9513322190627,"Bears"
"455731","2014-12-04","578",51.9269310667799,"Bears"
"456571","2014-12-04","579",54.2785958609654,"Bears"
"457411","2014-12-04","580",49.8804521766111,"Bears"
"458251","2014-12-04","581",53.8542094588836,"Bears"
"459091","2014-12-04","582",46.7257539198802,"Bears"
"459931","2014-12-04","583",35.8339947756231,"Bears"
"460771","2014-12-04","584",20.4782602635765,"Bears"
"461611","2014-12-04","586",32.0209760468459,"Bears"
"462451","2014-12-04","587",39.5786533059701,"Bears"
"463291","2014-12-04","589",35.0893870062071,"Bears"
"464131","2014-12-04","591",28.3580614822446,"Bears"
"464961","2014-12-04","592",39.2621233752198,"Bears"
"465801","2014-12-04","593",47.4421659427664,"Bears"
"466641","2014-12-04","594",48.6982668564555,"Bears"
"467481","2014-12-04","595",51.2168786620917,"Bears"
"468321","2014-12-04","596",49.2772156715495,"Bears"
"469161","2014-12-04","597",47.6157367013877,"Bears"
"470001","2014-12-04","598",42.7747326698153,"Bears"
"470841","2014-12-04","599",48.380678907576,"Bears"
"471681","2014-12-04","600",51.2175348065587,"Bears"
"472521","2014-12-04","601",45.427447989102,"Bears"
"473361","2014-12-04","602",32.3275982825488,"Bears"
"474201","2014-12-04","604",28.2892495863631,"Bears"
"475041","2014-12-04","605",46.8237938493303,"Bears"
"475881","2014-12-04","606",48.6618511345096,"Bears"
"476721","2014-12-04","607",52.1618901060332,"Bears"
"477561","2014-12-04","608",53.2957901633741,"Bears"
"478401","2014-12-04","609",47.1261414429845,"Bears"
"479241","2014-12-04","610",54.3318510349746,"Bears"
"480081","2014-12-04","611",53.1352530466569,"Bears"
"480921","2014-12-04","612",37.5895860204187,"Bears"
"481761","2014-12-04","615",34.5244581858865,"Bears"
"482601","2014-12-04","616",37.0736113172262,"Bears"
"483441","2014-12-04","618",37.3080848249516,"Bears"
"484281","2014-12-04","620",34.7662576978053,"Bears"
"485081","2014-12-04","621",35.501128418005,"Bears"
"485891","2014-12-04","622",42.7582305868454,"Bears"
"486731","2014-12-04","623",24.967094365327,"Bears"
"487571","2014-12-04","624",21.7669158988621,"Bears"
"488411","2014-12-04","625",22.0981934513674,"Bears"
"489251","2014-12-04","626",20.9232419485325,"Bears"
"490091","2014-12-04","627",23.9130783716629,"Bears"
"490931","2014-12-04","628",23.2827355864308,"Bears"
"491771","2014-12-04","629",25.8163181491388,"Bears"
"492611","2014-12-04","632",25.6021295190407,"Bears"
"493451","2014-12-04","633",24.7601737537707,"Bears"
"494291","2014-12-04","634",23.2700091486586,"Bears"
"495131","2014-12-04","635",29.1058202570338,"Bears"
"495971","2014-12-04","636",35.2555276579212,"Bears"
"496811","2014-12-04","637",26.9513652202663,"Bears"
"497651","2014-12-04","638",26.6295855464576,"Bears"
"498491","2014-12-04","639",23.1848411928315,"Bears"
"499331","2014-12-04","640",24.3817945397998,"Bears"
"500171","2014-12-04","641",22.4482237932627,"Bears"
"501011","2014-12-04","642",21.4853818914604,"Bears"
"501851","2014-12-04","643",19.9629653601031,"Bears"
"502691","2014-12-04","644",23.7032010531014,"Bears"
"503531","2014-12-04","645",18.355182510464,"Bears"
"504371","2014-12-04","646",22.9478858273977,"Bears"
"505211","2014-12-04","647",21.5941572102957,"Bears"
"506051","2014-12-04","648",20.1665570265638,"Bears"
"506891","2014-12-04","649",22.1938180116009,"Bears"
"507731","2014-12-04","650",23.3612708681333,"Bears"
"508571","2014-12-04","651",22.4371196762262,"Bears"
"509411","2014-12-04","652",22.5518247393966,"Bears"
"510251","2014-12-04","653",23.3522268283967,"Bears"
"511091","2014-12-04","656",19.747281818126,"Bears"
"511931","2014-12-04","660",13.5198252396957,"Bears"
"512771","2014-12-04","670",28.7568797651976,"Bears"
"514171","2014-12-04","679",19.4929848257252,"Bears"
"515411","2014-12-04","683",24.7013369353931,"Bears"
"516251","2014-12-04","684",24.7249533310616,"Bears"
"517091","2014-12-04","685",25.1224520130289,"Bears"
"517931","2014-12-04","686",23.7809567942622,"Bears"
"518771","2014-12-04","687",23.0575174475971,"Bears"
"519611","2014-12-04","688",21.5087943006629,"Bears"
"520451","2014-12-04","689",20.0280182607073,"Bears"
"521291","2014-12-04","690",20.4266407836278,"Bears"
"522131","2014-12-04","691",20.3479032341961,"Bears"
"522971","2014-12-04","692",22.5762993413651,"Bears"
"523811","2014-12-04","693",23.3217796310641,"Bears"
"524651","2014-12-04","694",21.228475440593,"Bears"
"525491","2014-12-04","695",23.6514906559314,"Bears"
"526331","2014-12-04","696",19.9014162611563,"Bears"
"527171","2014-12-04","697",23.4285908058616,"Bears"
"528011","2014-12-04","698",20.3381426897707,"Bears"
"528851","2014-12-04","699",20.9628338010645,"Bears"
"529691","2014-12-04","700",19.6486821348266,"Bears"
"530531","2014-12-04","702",25.4411720249634,"Bears"
"531371","2014-12-04","703",22.5297778110994,"Bears"
"532211","2014-12-04","704",25.9044661666641,"Bears"
"533051","2014-12-04","705",22.9367975121971,"Bears"
"533891","2014-12-04","706",24.7050478305991,"Bears"
"534731","2014-12-04","707",23.5158790925315,"Bears"
"535571","2014-12-04","708",24.9005930351361,"Bears"
"536411","2014-12-04","709",20.8025811619642,"Bears"
"537251","2014-12-04","710",19.4932693884046,"Bears"
"538091","2014-12-04","711",23.8565852734625,"Bears"
"538931","2014-12-04","712",22.6916486728298,"Bears"
"539771","2014-12-04","713",24.6842488460981,"Bears"
"540611","2014-12-04","714",23.5977663806297,"Bears"
"541451","2014-12-04","715",20.820268391399,"Bears"
"542291","2014-12-04","716",24.0138213767637,"Bears"
"543131","2014-12-04","717",22.1149901017347,"Bears"
"543971","2014-12-04","718",21.3021711302329,"Bears"
"544811","2014-12-04","719",21.2308982390616,"Bears"
"545641","2014-12-04","721",32.5393424562376,"Bears"
"546481","2014-12-04","737",20.9526834498959,"Bears"
"547321","2014-12-04","738",19.1283760746719,"Bears"
"548161","2014-12-04","739",20.5468114108643,"Bears"
"549001","2014-12-04","752",25.8855405415552,"Bears"
"549841","2014-12-04","755",21.756519569228,"Bears"
"550681","2014-12-04","757",16.7527086695717,"Bears"
"551521","2014-12-04","758",15.7681792845527,"Bears"
"552361","2014-12-04","759",19.7040152697652,"Bears"
"553201","2014-12-04","760",18.7395275720347,"Bears"
"553961","2014-12-04","762",28.672385927898,"Bears"
"554661","2014-12-04","763",25.9103286828405,"Bears"
"555451","2014-12-04","765",20.9333759769983,"Bears"
"556291","2014-12-04","766",19.8021019189603,"Bears"
"557131","2014-12-04","767",21.2729097041639,"Bears"
"557971","2014-12-04","768",21.4909465951644,"Bears"
"558811","2014-12-04","769",21.2523031332635,"Bears"
"559651","2014-12-04","770",17.9870017399667,"Bears"
"560491","2014-12-04","771",26.3205498109293,"Bears"
"561331","2014-12-04","772",24.6582950169995,"Bears"
"562171","2014-12-04","773",22.8207361832643,"Bears"
"563011","2014-12-04","774",21.8104619799301,"Bears"
"563851","2014-12-04","775",25.2851051680906,"Bears"
"564691","2014-12-04","776",26.5346882216998,"Bears"
"565531","2014-12-04","777",27.2627713095931,"Bears"
"566371","2014-12-04","778",24.3057308146679,"Bears"
"567211","2014-12-04","779",20.2874459942655,"Bears"
"568051","2014-12-04","780",18.8039924131949,"Bears"
"568891","2014-12-04","781",24.2217560167275,"Bears"
"569731","2014-12-04","782",18.1126171501229,"Bears"
"570571","2014-12-04","783",27.7029397784277,"Bears"
"571411","2014-12-04","784",24.0675679344345,"Bears"
"572251","2014-12-04","785",24.4058175932656,"Bears"
"573091","2014-12-04","786",26.0222514916283,"Bears"
"573931","2014-12-04","787",22.5915039685622,"Bears"
"574771","2014-12-04","788",20.086504738365,"Bears"
"575611","2014-12-04","789",20.5835161568969,"Bears"
"576451","2014-12-04","790",22.718712017665,"Bears"
"577291","2014-12-04","791",18.5963668044402,"Bears"
"578081","2014-12-04","793",19.1387930056642,"Bears"
"578901","2014-12-04","796",46.8817022998167,"Bears"
"579741","2014-12-04","797",28.4840086971893,"Bears"
"580581","2014-12-04","798",28.8582233988748,"Bears"
"581421","2014-12-04","799",28.3192507405907,"Bears"
"582261","2014-12-04","800",28.5388227403967,"Bears"
"583101","2014-12-04","801",26.8129904862035,"Bears"
"583941","2014-12-04","802",23.5082214023635,"Bears"
"584781","2014-12-04","803",23.5723176781628,"Bears"
"585621","2014-12-04","804",20.6395989374313,"Bears"
"586461","2014-12-04","805",26.2714034108015,"Bears"
"587301","2014-12-04","806",26.1123222704207,"Bears"
"588141","2014-12-04","807",48.0140174891843,"Bears"
"588981","2014-12-04","808",26.4797822314907,"Bears"
"589821","2014-12-04","809",25.8615453046992,"Bears"
"590661","2014-12-04","810",26.3287176414936,"Bears"
"591501","2014-12-04","811",30.6562748640432,"Bears"
"592341","2014-12-04","812",24.107624543636,"Bears"
"593181","2014-12-04","813",20.5667189775319,"Bears"
"594021","2014-12-04","814",22.0434287402996,"Bears"
"594861","2014-12-04","815",17.9981662468322,"Bears"
"595701","2014-12-04","816",27.4547146835696,"Bears"
"596541","2014-12-04","817",23.5158863222602,"Bears"
"597381","2014-12-04","821",31.0609788444866,"Bears"
"598221","2014-12-04","822",24.4281966575604,"Bears"
"599061","2014-12-04","823",29.4036362963878,"Bears"
"599901","2014-12-04","824",25.3270906728982,"Bears"
"600741","2014-12-04","825",25.880789257602,"Bears"
"601581","2014-12-04","826",23.0452495693625,"Bears"
"602351","2014-12-04","827",27.7100862051944,"Bears"
"603181","2014-12-04","828",25.7913531049354,"Bears"
"604021","2014-12-04","829",23.6053658636977,"Bears"
"604951","2014-12-04","834",29.9346552439491,"Bears"
"605671","2014-12-04","835",25.069590430698,"Bears"
"606451","2014-12-04","837",22.6159194739638,"Bears"
"607291","2014-12-04","838",22.0600689519328,"Bears"
"608131","2014-12-04","839",18.5426447094916,"Bears"
"608971","2014-12-04","840",22.9964107312994,"Bears"
"609811","2014-12-04","841",20.6560892388626,"Bears"
"610651","2014-12-04","842",22.0471108902966,"Bears"
"611491","2014-12-04","843",23.4425441450968,"Bears"
"612331","2014-12-04","844",22.8630068524971,"Bears"
"613171","2014-12-04","845",24.5290732426291,"Bears"
"614011","2014-12-04","846",25.5154931171259,"Bears"
"614891","2014-12-04","850",27.3482038725636,"Bears"
"615731","2014-12-04","851",24.30922467973,"Bears"
"616571","2014-12-04","852",24.2488309923625,"Bears"
"617411","2014-12-04","853",23.766487776798,"Bears"
"618251","2014-12-04","854",20.9502850223949,"Bears"
"619091","2014-12-04","856",26.6864116693012,"Bears"
"619931","2014-12-04","857",25.3748038463971,"Bears"
"620771","2014-12-04","858",23.2264167899305,"Bears"
"621611","2014-12-04","859",24.5167839148965,"Bears"
"622451","2014-12-04","860",16.7996857319572,"Bears"
"623291","2014-12-04","861",16.7912722665993,"Bears"
"624131","2014-12-04","862",20.5473641388336,"Bears"
"624971","2014-12-04","863",21.196954354266,"Bears"
"625811","2014-12-04","864",18.1381150042266,"Bears"
"626631","2014-12-04","866",21.0853335021665,"Bears"
"627471","2014-12-04","867",17.8186517523959,"Bears"
"628281","2014-12-04","871",18.9480201634532,"Bears"
"629001","2014-12-04","872",15.8930646609345,"Bears"
"629741","2014-12-04","873",22.2638185963444,"Bears"
"630421","2014-12-04","874",20.1698088789364,"Bears"
"631131","2014-12-04","875",20.8918149836686,"Bears"
"631871","2014-12-04","876",19.8256226058914,"Bears"
"632671","2014-12-04","877",22.285067546698,"Bears"
"633461","2014-12-04","878",16.4478824835991,"Bears"
"634181","2014-12-04","879",17.2007004219319,"Bears"
"634931","2014-12-04","880",18.9696482104422,"Bears"
"635671","2014-12-04","881",22.1628252796967,"Bears"
"636501","2014-12-04","882",19.2354512643952,"Bears"
"637341","2014-12-04","883",18.371332688199,"Bears"
"638181","2014-12-04","884",23.8735845518643,"Bears"
"639021","2014-12-04","886",27.8199285368017,"Bears"
"639861","2014-12-04","887",49.7626613184446,"Bears"
"640701","2014-12-04","888",48.8013254170448,"Bears"
"641541","2014-12-04","889",48.4286906500127,"Bears"
"642381","2014-12-04","890",41.2716766704488,"Bears"
"643221","2014-12-04","891",46.5512028437498,"Bears"
"644061","2014-12-04","892",43.7829946373981,"Bears"
"644901","2014-12-04","893",40.0179372429486,"Bears"
"645741","2014-12-04","894",44.1920504418123,"Bears"
"646581","2014-12-04","895",45.2076574745338,"Bears"
"647421","2014-12-04","896",40.7373768409701,"Bears"
"648261","2014-12-04","898",26.0944742291978,"Bears"
"649101","2014-12-04","899",23.5811453461634,"Bears"
"649941","2014-12-04","900",21.6597867681287,"Bears"
"650781","2014-12-04","903",19.5393539030985,"Bears"
"651621","2014-12-04","904",21.8292715837976,"Bears"
"652461","2014-12-04","907",18.4995342252312,"Bears"
"653301","2014-12-04","908",17.2527828261346,"Bears"
"654141","2014-12-04","911",15.8220308843563,"Bears"
"654981","2014-12-04","912",24.2844086310966,"Bears"
"655821","2014-12-04","913",24.6232490749971,"Bears"
"656661","2014-12-04","914",22.681869032431,"Bears"
"657501","2014-12-04","917",21.0381064602333,"Bears"
"658341","2014-12-04","918",21.5269925179318,"Bears"
"659181","2014-12-04","921",17.3157127410638,"Bears"
"660021","2014-12-04","922",17.6480726404644,"Bears"
"660861","2014-12-04","925",15.9658659599295,"Bears"
"661701","2014-12-04","926",25.9237283142299,"Bears"
"662541","2014-12-04","927",25.4837349431636,"Bears"
"663381","2014-12-04","928",17.5924636269977,"Bears"
"664221","2014-12-04","929",19.906548583433,"Bears"
"665061","2014-12-04","930",19.4652026042943,"Bears"
"665851","2014-12-04","931",26.2607666384337,"Bears"
"666631","2014-12-04","932",21.3960432266969,"Bears"
"667461","2014-12-04","933",25.0524682193285,"Bears"
"668301","2014-12-04","934",24.3533480205967,"Bears"
"669141","2014-12-04","935",17.5616636856896,"Bears"
"669981","2014-12-04","936",18.5524271286954,"Bears"
"670821","2014-12-04","937",18.2460970668686,"Bears"
"671661","2014-12-04","938",20.7290158248608,"Bears"
"672501","2014-12-04","939",17.6229356665328,"Bears"
"673341","2014-12-04","940",21.8116720956296,"Bears"
"674181","2014-12-04","941",25.6495442427336,"Bears"
"675021","2014-12-04","942",19.1512222643598,"Bears"
"675861","2014-12-04","943",23.5171656857308,"Bears"
"676701","2014-12-04","944",25.091433514598,"Bears"
"677541","2014-12-04","945",23.8058464102299,"Bears"
"678331","2014-12-04","946",28.7811006979707,"Bears"
"679101","2014-12-04","947",28.2637846806354,"Bears"
"679851","2014-12-04","948",20.7429062535324,"Bears"
"680591","2014-12-04","949",18.9477673646307,"Bears"
"681341","2014-12-04","950",24.9199895868657,"Bears"
"682071","2014-12-04","954",20.9366562535259,"Bears"
"682791","2014-12-04","955",16.317702005134,"Bears"
"683511","2014-12-04","956",15.0530305225254,"Bears"
"684271","2014-12-04","957",17.7641515454312,"Bears"
"685091","2014-12-04","960",13.3942875111301,"Bears"
"685921","2014-12-04","961",18.5930436569632,"Bears"
"686711","2014-12-04","962",14.3698917554448,"Bears"
"687361","2014-12-04","966",24.0141284710916,"Bears"
"688031","2014-12-04","967",23.9877705432909,"Bears"
"688671","2014-12-04","968",29.4702705432926,"Bears"
"689291","2014-12-04","969",24.8862906391285,"Bears"
"689991","2014-12-04","970",22.8204987924919,"Bears"
"690641","2014-12-04","971",19.3224538833412,"Bears"
"691251","2014-12-04","972",22.5338209634928,"Bears"
"691921","2014-12-04","974",23.6653980021416,"Bears"
"692601","2014-12-04","975",25.4144372099403,"Bears"
"693271","2014-12-04","976",30.3191462046396,"Bears"
"693881","2014-12-04","977",24.1392181694653,"Bears"
"694511","2014-12-04","978",20.1287582644961,"Bears"
"695141","2014-12-04","979",17.4477673646291,"Bears"
"695791","2014-12-04","980",22.6109325986425,"Bears"
"696541","2014-12-04","985",34.1181377349837,"Bears"
"697381","2014-12-04","986",25.533164469394,"Bears"
"698221","2014-12-04","987",29.5904888406982,"Bears"
"699021","2014-12-04","997",20.9292166217426,"Bears"
"699671","2014-12-04","1000",23.1200020054924,"Bears"
"700281","2014-12-04","1001",22.3637326029415,"Bears"
"701031","2014-12-04","1003",24.300638178031,"Bears"
"701741","2014-12-04","1018",23.2180686462926,"Bears"
"702461","2014-12-04","1024",23.5121904415631,"Bears"
"703301","2014-12-04","1025",24.5644950813639,"Bears"
"704141","2014-12-04","1026",15.7506671620557,"Bears"
"704981","2014-12-04","1027",24.5421203234965,"Bears"
"705821","2014-12-04","1028",20.6546301097277,"Bears"
"706641","2014-12-04","1029",15.1378126135274,"Bears"
"707471","2014-12-04","1031",24.9901524220992,"Bears"
"708281","2014-12-04","1033",19.5357303275929,"Bears"
"709071","2014-12-04","1034",19.670563804497,"Bears"
"709811","2014-12-04","1035",13.2041776210529,"Bears"
"710591","2014-12-04","1036",18.5384386811011,"Bears"
"711381","2014-12-04","1037",21.3170154005279,"Bears"
"712221","2014-12-04","1038",16.8033622341587,"Bears"
"713031","2014-12-04","1040",24.2771863421642,"Bears"
"713811","2014-12-04","1049",26.1668149836701,"Bears"
"714751","2014-12-04","1051",25.0456509624946,"Bears"
"715531","2014-12-04","1052",21.5992825161315,"Bears"
"716361","2014-12-04","1053",21.4918252786979,"Bears"
"717201","2014-12-04","1054",16.6212116437018,"Bears"
"718041","2014-12-04","1055",16.6334570217995,"Bears"
"718881","2014-12-04","1056",19.9039928766959,"Bears"
"719721","2014-12-04","1057",20.0040898580277,"Bears"
"720561","2014-12-04","1058",20.5488150085299,"Bears"
"721321","2014-12-04","1059",23.5727673646294,"Bears"
"722061","2014-12-04","1060",26.7334816503281,"Bears"
"722731","2014-12-04","1061",20.7811006979638,"Bears"
"723441","2014-12-04","1062",20.5138805036537,"Bears"
"724061","2014-12-04","1063",20.7638805036539,"Bears"
"724821","2014-12-04","1081",34.4509021608745,"Bears"
"725661","2014-12-04","1082",24.5992216291323,"Bears"
"726651","2014-12-04","1089",25.8040305921653,"Bears"
"727491","2014-12-04","1090",27.4401367663688,"Bears"
"728521","2014-12-04","1098",21.8618686555972,"Bears"
"729361","2014-12-04","1099",22.1543131150972,"Bears"
"730201","2014-12-04","1100",23.2587258505637,"Bears"
"731041","2014-12-04","1101",27.0964060250652,"Bears"
"731881","2014-12-04","1102",21.3348264100968,"Bears"
"732721","2014-12-04","1103",22.1298771077647,"Bears"
"733561","2014-12-04","1104",21.1402203695656,"Bears"
"734401","2014-12-04","1105",24.548270645696,"Bears"
"735241","2014-12-04","1115",24.8390302816642,"Bears"
"736081","2014-12-04","1116",30.4447542240573,"Bears"
"736921","2014-12-04","1117",25.677771632667,"Bears"
"737761","2014-12-04","1118",30.254528658868,"Bears"
"738601","2014-12-04","1124",33.3465651788378,"Bears"
"739441","2014-12-04","1125",33.8046528215,"Bears"
"740281","2014-12-04","1126",24.9606754837652,"Bears"
"741121","2014-12-04","1127",26.3275016971295,"Bears"
"741961","2014-12-04","1132",29.7858044981298,"Bears"
"742801","2014-12-04","1133",28.164906760397,"Bears"
"743641","2014-12-04","1134",23.4594024765304,"Bears"
"744481","2014-12-04","1151",21.8460562737973,"Bears"
"745321","2014-12-04","1152",26.8016996594333,"Bears"
"746161","2014-12-04","1153",20.6098989341641,"Bears"
"747001","2014-12-04","1170",22.4571537659643,"Bears"
"747841","2014-12-04","1171",28.5549990445995,"Bears"
"748681","2014-12-04","1172",21.9959822019971,"Bears"
"749521","2014-12-04","1173",24.9623590647628,"Bears"
"750361","2014-12-04","1178",17.6304670574335,"Bears"
"751201","2014-12-04","1181",21.2928370458958,"Bears"
"752041","2014-12-04","1182",21.8298891736297,"Bears"
"752881","2014-12-04","1185",23.4379741491972,"Bears"
"753721","2014-12-04","1188",18.8451848682286,"Bears"
"754561","2014-12-04","1189",19.7615450221627,"Bears"
"755401","2014-12-04","1192",19.3009491828331,"Bears"
"756241","2014-12-04","1193",22.0476593467637,"Bears"
"757081","2014-12-04","1196",26.3497664089282,"Bears"
"757921","2014-12-04","1197",24.3134442643627,"Bears"
"758761","2014-12-04","1198",24.4457136795633,"Bears"
"759601","2014-12-04","1199",24.6854549279295,"Bears"
"760441","2014-12-04","1200",27.0115042465646,"Bears"
"761281","2014-12-04","1201",26.0107723016308,"Bears"
"762121","2014-12-04","1202",24.0602787372626,"Bears"
"762961","2014-12-04","1203",21.250410566831,"Bears"
"763801","2014-12-04","1204",20.7165037480636,"Bears"
"764641","2014-12-04","1205",22.1282208568633,"Bears"
"765481","2014-12-04","1206",20.9109870436298,"Bears"
"766321","2014-12-04","1207",19.9758646641637,"Bears"
"767161","2014-12-04","1208",23.3815925378969,"Bears"
"768001","2014-12-04","1209",21.9765835919636,"Bears"
"768841","2014-12-04","1210",24.3945794371308,"Bears"
"769681","2014-12-04","1211",28.1429271077315,"Bears"
"770521","2014-12-04","1212",23.44143308163,"Bears"
"771361","2014-12-04","1213",22.6258651143303,"Bears"
"772201","2014-12-04","1214",23.7036153178301,"Bears"
"773041","2014-12-04","1215",21.1452982288312,"Bears"
"773861","2014-12-04","1216",20.9651327406627,"Bears"
"774701","2014-12-04","1217",25.9560096602638,"Bears"
"775541","2014-12-04","1218",20.8831763219646,"Bears"
"776381","2014-12-04","1219",21.5254813173287,"Bears"
"777221","2014-12-04","1220",19.9726348986953,"Bears"
"778061","2014-12-04","1221",18.0596488693602,"Bears"
"778901","2014-12-04","1222",17.928694712996,"Bears"
"779741","2014-12-04","1223",22.9017948186637,"Bears"
"780581","2014-12-04","1224",24.99657688843,"Bears"
"781421","2014-12-04","1225",21.9369874237969,"Bears"
"782261","2014-12-04","1226",20.8040268064967,"Bears"
"783101","2014-12-04","1227",17.760953521696,"Bears"
"783941","2014-12-04","1228",22.2355589419967,"Bears"
"784781","2014-12-04","1229",19.202384201697,"Bears"
"785621","2014-12-04","1230",19.9223619591963,"Bears"
"786461","2014-12-04","1231",17.3487678549314,"Bears"
"787301","2014-12-04","1232",24.7582425086636,"Bears"
"788141","2014-12-04","1233",24.7483157239304,"Bears"
"788981","2014-12-04","1234",25.0909495127633,"Bears"
"789821","2014-12-04","1235",24.6879145390957,"Bears"
"790661","2014-12-04","1236",25.6432700101299,"Bears"
"791501","2014-12-04","1237",25.1305842698636,"Bears"
"792341","2014-12-04","1238",22.1160609101643,"Bears"
"793181","2014-12-04","1239",20.7629066005304,"Bears"
"794021","2014-12-04","1240",22.3074098014972,"Bears"
"794861","2014-12-04","1241",25.2854559015972,"Bears"
"795701","2014-12-04","1242",21.9702729078635,"Bears"
"796541","2014-12-04","1243",22.4109283865966,"Bears"
"797381","2014-12-04","1244",22.4697590920633,"Bears"
"798221","2014-12-04","1245",23.4493767474633,"Bears"
"799061","2014-12-04","1246",24.6406594634634,"Bears"
"799901","2014-12-04","1247",27.8604693007302,"Bears"
"800741","2014-12-04","1248",25.8912840377297,"Bears"
"801581","2014-12-04","1249",24.8524092176981,"Bears"
"802421","2014-12-04","1250",23.9400944452962,"Bears"
"803261","2014-12-04","1251",19.1619184820642,"Bears"
"804101","2014-12-04","1252",21.2742029745306,"Bears"
"804941","2014-12-04","1253",24.5985008903976,"Bears"
"805781","2014-12-04","1254",20.8683152179638,"Bears"
"806621","2014-12-04","1255",20.5782800624973,"Bears"
"807461","2014-12-04","1256",21.190804698864,"Bears"
"808301","2014-12-04","1257",16.0045114444631,"Bears"
"809141","2014-12-04","1258",19.5170829673297,"Bears"
"809981","2014-12-04","1259",18.4487626219967,"Bears"
"810821","2014-12-04","1260",26.1785194785638,"Bears"
"811661","2014-12-04","1261",20.083710125563,"Bears"
"812501","2014-12-04","1262",21.1932141675631,"Bears"
"813341","2014-12-04","1263",19.0335874016311,"Bears"
"814181","2014-12-04","1264",18.5571777954971,"Bears"
"815021","2014-12-04","1265",18.6426887073967,"Bears"
"815861","2014-12-04","1266",17.2891989786959,"Bears"
"816701","2014-12-04","1268",27.7460821450961,"Bears"
"817541","2014-12-04","1269",16.5751435989967,"Bears"
"818381","2014-12-04","1270",17.1357958673296,"Bears"
"819221","2014-12-04","1271",17.9728676402979,"Bears"
"820061","2014-12-04","1272",19.1695011863641,"Bears"
"820901","2014-12-04","1273",19.9425921300969,"Bears"
"821741","2014-12-04","1274",22.3492518450634,"Bears"
"822581","2014-12-04","1276",24.8742707911296,"Bears"
"823421","2014-12-04","1277",25.9012987024631,"Bears"
"824261","2014-12-04","1280",19.6558041572301,"Bears"
